"id","text"
"11266391","Receiving -%1%%% damage from enemy Gunpowder units."
"11266392","Warfare Experience"
"11266393","Relics and Sacred sites generate %1%%% additional Gold.\r\n\r\nUnits healed by Healer Elephants gain %2%%%/%3%%%/%4%%% damage for %5% seconds. "
"11266394","All units have a %1%%% chance to deal a critical hit, which deals %2%%% damage."
"11266395","Critical Hits"
"11266396","Cavalry units cost %1%%% less gold."
"11266397","Knight Levy"
"11266398","Gold gather rate reduced by 60%"
"11266401","Yari Cavalry"
"11266402","Veteran Yari Cavalry"
"11266403","Elite Yari Cavalry"
"11266404","Food"
"11266405","Governor of Bhakkar"
"11266406","Farms and Houses within this Tughlaqabad Forts aura each generate %1%/%2%/%3% Food per minute. \r\n\r\nBecomes a Food drop-off location."
"11266407","Outposts can have all Emplacements at the same time. Outpost Emplacements are %1%%% cheaper."
"11266408","Armed to the Teeth"
"11266409","This Tughlaqabad Fort automatically recruits up to %1%/%2%/%3% powerful Amir warriors which are more powerful when close to Tughlaqabad Forts. "
"11266410","Defensive"
"11266411","Governor of Ajmer"
"11266412","Torguud"
"11266413","Veteran Torguud "
"11266414","Elite Torguud"
"11266415","Tempo"
"11266416","Governor of Jalor"
"11266417","Cavalry trained within the influence of this Tughlaqabad Fort or Tower of Victory produce units with %1%/%2%/%3% more health."
"11266418","Khan and Torguuds"
"11266419","Building Carts"
"11266420","Produces %1% Building Carts which can be unpacked into a Military Building.\r\n\r\nAn additional building cart is produced when advancing to later Ages. "
"11266421","Reduce the cost of the Khan and Torguuds by -%1%%% and increase their health by +%2%."
"11266422","Forest Lords"
"11266424","Governor not already appointed!"
"11266425","Already appointed"
"11266426","Objective Building"
"11266427","A building of strategic importance."
"11266434","Carmel"
"11266436","Awards %1% of each Resource."
"11266441","Villagers will gather Food %1%%% faster."
"11266444","Villagers will gather Gold, Wood, and Stone %1%%% faster."
"11266450","All military units have %1%%% additional health."
"11266453","All military units move %1%%% faster."
"11266457","Technologies are %1%%% less expensive."
"11266459","Dedicate to Clan Takeda"
"11266460","Dedicate to Clan Oda"
"11266461","Dedicate to Clan Hojo"
"11266462"," paused the game."
"11266463"," resumed the game."
"11266465","Weapon Stores"
"11266466","Outpost emplacements and garrison arrows deal %1%%% more damage."
"11266467","Sticky Oil"
"11266468","Stone Outposts gain Boiling Oil and Boiling Oil slows enemy units by %1%%%"
"11266469","Cavalry Hero"
"11266470","Gain a Byzantine Cavalry Hero at the Wonder, a powerful warrior that increases the health of nearby allied cavalry by %1%%%.\r\n\r\nA slain hero will eventually return at the wonder."
"11266471","Cavalry Hero"
"11266472","Daimyo limit reached"
"11266475","Cavalry Hero Aura"
"11266476","Tropical Swamp"
"11266477","Greek Islands"
"11266488","Season's Feast"
"11266489","Granted +%1%%% cheaper research costs by the King's College."
"11266490","Manor limit reached"
"11266493","Acts as a Keep with all the behaviors, technologies, and bonuses."
"11266494","A House Unified"
"11266500","Keeps grant %1% free Earl's Guards upon being built. Each Active keep grants +%2% damage to Earl's Guards and Demilancers up to a maximum of +%3%."
"11266501","Gains +%1% damage for each active Keep. (Max %2%)"
"11266502","Villagers resource gather rate increased by %1%%%. Bonus resources dropped off at Worker Elephants, Town Centers, and Docks increased by %2%%%."
"11266504","Distraction"
"11266505","Training Dummy"
"11266506","Unpack into Matsuri"
"11266507","Unpack this Yatai to create a Matsuri. The Matsuri acts as a Market and universal resource drop-off that provides +%1%%% gather rate bonuses to nearby Villagers. Upon completion gain +%2% food."
"11266508","Training Dummies"
"11266509","Target an area to deploy Training Dummies that draw aggression from enemy units."
"11266510","Gain an ability: Training Dummies. Target an area to deploy Training Dummies that draw aggression from enemy units."
"11266511","By submitting, you confirm that the information in this report is accurate and made in good faith."
"11266512","Gunpowder"
"11266513","Boon Choice Ready"
"11266514","Next Boon In %1TIME%"
"11266516","Wounded soldiers will be nursed back to health here."
"11266517","Increases your maximum Population.\n \nAs the Empire suffers casualties in war, the emperor calls forth more Varangians. \nOnce enough troops are lost in battle, the selected Varangian is reinforced to the battlefield at no cost. If placed on shore near water, Attack Ships or Galleys become available as reinforcements.\n \nReinforcements cost %1% times their value in fallen warriors."
"11266518","Varangian Stronghold"
"11266519","Limit of one Warcamp"
"11266520","Imperial Hospital"
"11266521","Varangian Reinforcements"
"11266522","Muscovy Yasak"
"11266523","Relic Ovoos"
"11266524","Stone Armies"
"11266525","Yam Network Trade"
"11266526","Villagers gain %1%%% of wood as additional food. Villagers gather wood without needing a Lumber Camp. "
"11266527","Venetian Trader"
"11266528","An expensive and fast Trader that generates Gold by travelling between its Home Market and a Trade Post or another player's Market. Greater distances between the Home Market and trade destination will generate higher amounts of Gold.\r\n\r\nYou may have a maximum of %1% Venetian Traders."
"11266529","Max number of Venetian Traders reached."
"11266531","Bogmaðr"
"11266532","Veteran Bogmaðr"
"11266533","Elite Bogmaðr"
"11266534","Your mother was a hamster and your father smelled of elderberries."
"11266536","Land with no obstructions."
"11266538","Veteran Varangian Guard"
"11266539","Elite Varangian Guard"
"11266540","Riddari"
"11266541","Elite Riddari"
"11266542","Toggle on to reinforce with Bogmaðr"
"11266543","Toggle off reinforcing with Bogmaðr"
"11266544","Bogmaðr Production"
"11266545","Bogmaðr Production"
"11266546","Bogmaðr Production"
"11266547","Toggle on to reinforce with Riddari"
"11266548","Toggle off reinforcing with Riddari"
"11266549","Riddari Production"
"11266550","Riddari Production"
"11266551","Riddari Production"
"11266552","Toggle on to reinforce with Varangian Guards"
"11266553","Toggle off reinforcing with Varangian Guards"
"11266554","Varangian Guard Production"
"11266555","Varangian Guard Production"
"11266556","Varangian Guard Production"
"11266558","Mountain Lakes"
"11266559","A treacherous landscape dominated by towering plateaus and many cliffs. Secure the high ground to control the rich deposits of gold and stone, but beware of enemy ambushes along the narrow cliffside paths."
"11266560","Defensive Upgrade"
"11266561","They're rewards from gift haul..."
"11266562","Gift Pickup"
"11266563","Contains valuable resources, units or buffs.\r\n\r\nSend a unit to collect the gift and gain your reward."
"11266564","Gift haul"
"11266588","Chart A Course"
"11266589","Gift received!"
"11266590","Welcome to Season's Feast"
"11266591","Login during Season's Feast"
"11266592","Returning Robin"
"11266593","A sign that winter is here"
"11266594","Tracks in the snow"
"11266595","Build 8 scouts in Skirmish or Multiplayer matches"
"11266596","Candlelight"
"11266597","Calm lights for shorter days"
"11266598","Sharing and Caring"
"11266599","Send 10 tributes in a single Skirmish or Multiplayer match"
"11266600","Festive Wreath"
"11266601","Gifted to celebrate the circle of life"
"11266602","A cold neighbourhood"
"11266603","Build 40 houses in Skirmish or Multiplayer"
"11266604","Igloo"
"11266605","Keeping you warm in these cold times"
"11266606","Gift Gathering 1"
"11266607","Collect 5 gifts in the Gift Haul game mode"
"11266608","Gingerbread"
"11266609","Friendly and tasty snack"
"11266610","Gift Gathering 2"
"11266611","Collect 15 gifts in the Gift Haul game mode"
"11266612","Holly Berries"
"11266613","Bountiful harvest means a strong icy winter is on the way"
"11266614","Gift Gathering 3"
"11266615","Collect 30 gifts in the Gift Haul game mode"
"11266616","Winter Mittens"
"11266617","Keeping our hands warm and our handshakes warmer"
"11266618","Time to get warm"
"11266619","Play a match in a Skirmish or Multiplayer with a Winter Biome"
"11266620","Winter Knitted"
"11266621","Comfortable and homely pattern for those shielding from the cold"
"11266622","The Season of giving"
"11266623","Win a match of Gift Haul in Skirmish or Multiplayer"
"11266624","All wrapped up"
"11266625","A gift wrapped up in a bow"
"11266626","Gift Haul"
"11266627","Move Speed +15% Damage +15% Health +15% Line of Sight +2"
"11266628","+3 Archers"
"11266629","+3 Men-At-Arms"
"11266630","+3 Spearmen"
"11266631","+3 Horsemen"
"11266632","+1 Springald"
"11266633","+1 Counterweight Trebuchet"
"11266634","+1 Mangonel"
"11266635","Gifts will appear around the map send any unit to collect the gifts of resources, units or buffs.\r\n\r\n Make sure you put them to good use!"
"11266636","Head over to the Gift Haul game mode in Skirmish or Multiplayer to advance this challenge."
"11266637","At 3 different points in the match you will have the option of selecting from 3 random buffs to enhance your Empire."
"11266638","Win a Multiplayer or Skirmish match with Knights Templar."
"11266639","Victory Through Cross and Sword"
"11266640","Aquarius"
"11266641","Naval unit speed +50%\r\nNaval unit line of sight +50%\r\nNaval unit health +50%"
"11266643","Centaurus"
"11266644","Scout speed +50%\r\nCavalry train time -35%\r\nCavalry line of sight +6"
"11266645","Have 50 Knights Templar Pilgrims reach a sacred site."
"11266646","Journey to the Sacred Land"
"11266647","Destroy an enemy building with the Trebuchet Emplacement."
"11266648","Castle Crasher"
"11266649","Heal allied units by 500 health with the Hospitaller Knight."
"11266650","'Tis But a Scratch"
"11266651","Generate 2000 Gold with the Pilgrim Loan at the market."
"11266652","Feeding the Rich"
"11266653","Caelum"
"11266654","Defensive buildings gain +70% health"
"11266655","Win a Multiplayer or Skirmish match with the House of Lancaster."
"11266656","The Red Rose Flourishes"
"11266657","As the House of Lancaster, hit 500 times using the Yeoman's Synchronized Shot."
"11266658","Blot out the Sun"
"11266659","Generate 4000 Gold with Manors in one match."
"11266660","My House is Richer Than Yours"
"11266661","Sagitta"
"11266662","Ranged units gain +6 range and +30% damage"
"11266663","Empower at least 30 units with all 4 Lords of Lancaster at once."
"11266664","Lead the Charge"
"11266665","Kill 50 units with Earl's Guards after researching Throwing Dagger Drills."
"11266666","Knife to Meet You"
"11266667","Defeat the French army at Agincourt."
"11266668","Against All Odds"
"11266669","Destroy the army besieging Safed."
"11266670","Get Off My Lawn"
"11266671","Capture all Sacred Sites and drive the Ayyubids out of Montgisard."
"11266672","Jerusalem Has Come"
"11266673","Survive the Aftermath of Towton."
"11266674","Corvus"
"11266675","Farm build cost -65%\r\nVillagers food gathering +50%"
"11266676","A Rose for the Fallen"
"11266677","Complete all Historical Battles in Conqueror Mode."
"11266678","Conqueror of History"
"11266679","Puppis"
"11266680","Naval military unit attack +45%\r\nNaval military unit cost -30%\r\nNaval military unit build time -35%"
"11266681","Pegasus"
"11266682","Cavalry unit attack +40%\r\nCavalry unit move speed +25%"
"11266683","Taurus"
"11266684","Siege unit speed +45%\r\nSiege unit cost -40%"
"11266685","Pyxis"
"11266686","Unit line of sight +6\r\nUnit move speed +30%"
"11266687","Orion"
"11266688","Melee military unit +40% attack\r\nMelee military unit +40% health"
"11266689","Draco"
"11266690","Siege unit range +6\r\nSiege unit rate of fire -35%"
"11266691","Hydra"
"11266692","Unit build cost -35%\r\nUnit build time -35%"
"11266693","Welcome to Chart a Course"
"11266694","Login during Chart a Course"
"11266695","Herd Burden"
"11266696","To be as strong as an Ox is to be able to pull the weight of the farm"
